Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
7.168141,-0.141345963,0.0437692441,2.30826521,-0.18797715,-0.382508963,1.92891812,0.0114100017,0.00158527144,2.334589,0.0653137639,-0.5344874,2.09602928,-0.00269969925,-0.8912456,2.01094532,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9659931858469586
7.200207,-0.1672082,-0.0902508,2.265697,-0.187450916,-0.396717519,1.92738259,-0.0384656638,-0.143482491,2.282824,0.06536432,-0.534603238,2.09591532,-0.00212886184,-0.889692,2.01382065,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8208138887654208
7.235286,-0.171628743,-0.112396561,2.19530725,-0.190200463,-0.4480431,1.88889,-0.0300779715,-0.164348423,2.22663474,0.08929078,-0.5645271,2.08406949,0.00371534,-0.880815864,2.03144884,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.7990087881525032
7.26784468,-0.1959102,-0.06958552,2.19233322,-0.187575758,-0.442286342,1.93694627,-0.0433010533,-0.130823433,2.23392916,0.061624933,-0.5428982,2.10772228,-0.00166014582,-0.8872083,2.013432,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.832803507023645
7.30041075,-0.174372837,-0.09199702,2.17741728,-0.190360814,-0.462067753,1.91879046,-0.017720513,-0.131652564,2.224911,0.0857662,-0.5309849,2.06196761,0.00244842982,-0.880884945,2.03349781,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8315161966146536
7.334985,-0.179671049,-0.08211217,2.18596959,-0.195885718,-0.445860326,1.917138,-0.01969426,-0.13113,2.222063,0.08613146,-0.5303154,2.06052041,0.000210122322,-0.8793247,2.03775,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8320212414998862
7.367536,-0.1878269,-0.06602056,2.18847036,-0.202881366,-0.428700477,1.91758728,-0.0260701515,-0.1221052,2.21887422,0.08409497,-0.5231081,2.066774,0.115216285,-0.8789401,2.07913,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8410775811428519
7.40159845,-0.188780576,-0.0626485348,2.1883564,-0.205677658,-0.42403,1.91558206,-0.0276771151,-0.118545644,2.216667,0.08508603,-0.520746768,2.0713017,0.0457607135,-0.8900206,2.06139755,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8446239357396546
7.434656,-0.188873142,-0.05901301,2.187894,-0.205637008,-0.4216323,1.91689324,-0.0255183429,-0.109061569,2.21505976,0.0851393,-0.513641357,2.076124,0.040765468,-0.8787385,2.07226563,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8540549144750116
7.468203,-0.187724,-0.0463474,2.1879313,-0.205169946,-0.416018724,1.9277575,-0.0245762523,-0.0974919945,2.2138617,0.0863496,-0.5041154,2.083062,0.04665872,-0.8788859,2.07767248,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.8655924997165831
7.50126934,-0.18754825,-0.0357738025,2.18681049,-0.203294531,-0.420344174,1.95091164,-0.0229353551,-0.09135519,2.212032,0.0912935957,-0.499103218,2.090304,0.1209093,-0.8826981,2.100285,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.871680094052503
