Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
3.55469513,-0.0993410647,-0.007851918,2.23471141,-0.0881115943,-0.383344978,2.19589,0.0565919131,-0.004038455,2.23965049,0.04951184,-0.326837718,2.01023817,0.06407009,-0.8064123,1.9931401,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9546743264055851
3.58875751,-0.10240335,-0.007208944,2.22176886,-0.09141852,-0.426458925,2.195707,0.0535263941,-0.00334089575,2.231655,0.048331093,-0.328834355,2.00660443,0.0517031141,-0.8041761,1.99921751,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9552745173628333
3.62180948,-0.10778477,-0.003238032,2.20812774,-0.09173577,-0.4273233,2.19543481,0.0476931222,-0.00246820366,2.21758556,0.009204049,-0.352582633,2.04759121,0.0490661077,-0.8080044,1.9967649,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9559792279168651
3.656891,-0.114674956,0.00818880647,2.20089221,-0.112457104,-0.367716879,2.16920972,0.041367013,0.00460338,2.20988584,0.0116130123,-0.348626554,2.045642,0.0472909361,-0.8069045,1.99892688,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9629815378569891
3.68943715,-0.1248754,0.0327328779,2.1937933,-0.114537261,-0.439693421,2.14285064,0.03158444,0.0175864324,2.198613,0.009260294,-0.342926741,2.05109143,0.04659915,-0.8073365,1.99998593,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9758667174158686
3.72199845,-0.128325209,0.0479349345,2.19204021,-0.131395623,-0.32544446,2.10213566,0.027313333,0.0272877458,2.19235921,0.0103190094,-0.3455723,2.04942369,0.04671758,-0.805985034,2.00200844,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9855046786400045
3.75656819,-0.1329795,0.0577008128,2.18830442,-0.13841413,-0.3091415,2.062889,0.0217390321,0.0385171324,2.18668866,0.009776915,-0.3426898,2.04847813,0.0461954176,-0.807240069,2.00272369,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9966890857797274
3.79012036,-0.121336952,0.137697265,2.30927253,-0.140458569,-0.285639524,2.039013,0.0360808969,0.119208105,2.30808258,0.0159745552,-0.31372574,2.047839,0.0420873,-0.806720138,2.00578451,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0790878623070899
3.820673,-0.130090579,0.0722208843,2.18857837,-0.1567284,-0.248967439,1.95652437,0.0280649513,0.0570547841,2.18485522,0.0261543281,-0.2924001,2.00546455,0.0338581577,-0.790765643,2.01551962,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0151488946519533
3.85573673,-0.123931967,0.1530061,2.29819512,-0.163587466,-0.292958915,2.027985,0.0329542123,0.141999274,2.29959464,0.0245337151,-0.287163079,2.05159283,0.032820195,-0.7930073,2.0151062,-0.007527905,0.9998584,0.0150517905,0.9254275,1.1017715822480625
3.8888936,-0.120202787,0.132823884,2.286471,-0.188560024,-0.323854268,2.032921,0.04187628,0.129028544,2.29014468,0.0213220753,-0.217578813,2.04592013,0.031419076,-0.7931714,2.01451349,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0885932859090206
3.92195821,-0.1295019,0.132583246,2.27215862,-0.180706859,-0.3205566,2.03103948,0.03415139,0.127979577,2.27726245,0.02363073,-0.295181245,2.041795,0.03344971,-0.8050208,2.006567,-0.007527905,0.9998584,0.0150517905,0.9254275,1.087408719080798
3.95803118,-0.131783664,0.07139643,2.14712,-0.1794184,-0.317955852,2.030758,0.02707591,0.0660167858,2.15426183,0.0234730914,-0.303361356,2.037929,0.032947097,-0.803435445,2.00835681,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0236565872496628
3.987633,-0.150137946,0.123730771,2.26786423,-0.178982139,-0.318154663,2.02997,0.009648962,0.120215684,2.277153,0.0237350129,-0.293928,2.03217387,0.0339023247,-0.803456664,2.00814033,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0798287301534173
4.021181,-0.141395733,0.04017437,2.14427543,-0.188190609,-0.343028337,2.01546,0.0188135654,0.04024513,2.14983964,0.03494466,-0.304886669,1.96156418,0.0325799659,-0.7923275,2.01469088,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9978842175741257
4.05725527,-0.1679168,0.106160745,2.245404,-0.187746882,-0.34339416,2.01531172,-0.009235424,0.105652511,2.26063514,0.0196872782,-0.3005081,2.016377,0.03479527,-0.797377646,2.01098585,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0651611561301757
4.08830929,-0.1522535,0.0471804962,2.12081361,-0.207522348,-0.410299927,2.012792,0.00724251568,0.0498010181,2.13804984,0.03063919,-0.3024449,1.96733677,0.08628538,-0.8569348,2.01026,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0073484005070394
4.120862,-0.168605164,0.122679852,2.23543715,-0.204567224,-0.317716122,2.011203,-0.009098591,0.122299522,2.2524116,0.0127549348,-0.279016167,2.022305,0.0350631848,-0.800055265,2.00960374,-0.007527905,0.9998584,0.0150517905,0.9254275,1.081681000468028
4.15595865,-0.157843918,0.075027734,2.118041,-0.239371121,-0.410065085,2.00587249,0.007424035,0.06395741,2.12770748,0.0129021946,-0.300638676,1.99108851,0.08041713,-0.825468,1.979922,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0213457500452043
4.188027,-0.160376325,0.126876608,2.21777129,-0.22406894,-0.317493439,2.00138283,0.0001778522,0.123611636,2.227549,0.0056749885,-0.271774977,2.02232552,0.0289354,-0.7926465,2.014865,-0.007527905,0.9998584,0.0150517905,0.9254275,1.082548869823178
4.220576,-0.143282637,0.06544786,2.117861,-0.245302826,-0.2602919,1.92068112,0.0133065749,0.06426491,2.12335467,0.00364108244,-0.305296659,2.00697827,0.03046621,-0.799443,2.010867,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0215434057129456
4.255647,-0.144946516,0.0707730353,2.11774588,-0.225219265,-0.324025959,1.98962426,0.0116412556,0.06693236,2.12301469,0.006101772,-0.303143173,2.00846243,0.03043632,-0.799814641,2.012063,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0242178969985285
4.2887,-0.14488706,0.0680861846,2.12261128,-0.234751463,-0.3288379,1.99002886,0.009534087,0.0640604943,2.12779737,0.0135587258,-0.2989176,1.98512614,0.057488136,-0.827530265,1.97235787,-0.007527905,0.9998584,0.0150517905,0.9254275,1.021434288480887
4.32175636,-0.166484281,0.1368111,2.23228455,-0.237351358,-0.3328775,2.0075202,0.00168123015,0.126356378,2.23896527,0.0143461414,-0.235539988,1.99962044,0.03543063,-0.7980414,2.01201439,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0854537411191316
4.35781,-0.158485025,0.0628544763,2.0877,-0.244423926,-0.353291839,1.99575365,0.00730440672,0.05596967,2.09266043,0.0144408168,-0.31067574,1.9635098,0.0893212259,-0.821992755,1.96747684,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0128325210002318
4.38837051,-0.156950563,0.06604171,2.078946,-0.233602181,-0.326303333,1.9955585,0.004246656,0.055653207,2.08270288,0.0130643481,-0.3188062,1.994519,0.0391850024,-0.8018526,2.00844955,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0123892423219845
4.42091656,-0.156548023,0.06851388,2.076787,-0.236045286,-0.3011764,1.9955622,0.00338236988,0.0570102558,2.08080721,0.01306266,-0.31781432,1.9953984,0.03917523,-0.802007437,2.00835538,-0.007527905,0.9998584,0.0150517905,0.9254275,1.013724071969413
4.46050453,-0.156535327,0.06959306,2.07576942,-0.2402039,-0.295615047,1.9921124,0.00266230479,0.05794692,2.07893133,0.0131618083,-0.317187518,1.99608254,0.0387676135,-0.800794244,2.008778,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0146377887456657
4.491051,-0.15609616,0.0710199848,2.07499433,-0.244909286,-0.292408615,1.98705506,0.00264292653,0.05898654,2.077997,0.0132362712,-0.316372,1.99694419,0.03785525,-0.801852763,2.00934052,-0.007527905,0.9998584,0.0150517905,0.9254275,1.01566334405027
4.52058935,-0.156022966,0.07155017,2.0739212,-0.244643956,-0.2919959,1.98638964,0.00263521215,0.05945577,2.076598,0.0130723324,-0.3160939,1.99712825,0.0377125964,-0.802888,2.00897026,-0.007527905,0.9998584,0.0150517905,0.9254275,1.016111508215249
4.55565548,-0.1562454,0.07152036,2.07285833,-0.24285005,-0.2925251,1.98527586,0.00213882467,0.0588254556,2.07539272,0.0126665412,-0.316627115,1.9951067,0.0377283357,-0.802609146,2.009519,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0154668782182694
4.588713,-0.156594783,0.0712309554,2.07128072,-0.2397586,-0.293823928,1.985057,0.0009601921,0.0575865619,2.07371354,0.0129458969,-0.317657232,1.99207711,0.0397666842,-0.8015172,2.00977921,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0142117579428056
4.62176657,-0.157817245,0.07094161,2.06961417,-0.233578622,-0.295882881,1.984175,-0.000281342,0.05673219,2.07305574,0.0135530755,-0.31799987,1.98772669,0.0418659,-0.7996189,2.0096426,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0133569521244106
4.656347,-0.158114314,0.07078011,2.06829381,-0.233584046,-0.2962632,1.98410535,-0.000381244259,0.0564163439,2.07280183,0.0143046966,-0.318187177,1.98674309,0.0438798,-0.79748404,2.01074266,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0130380810101098
4.68841171,-0.158327743,0.07083981,2.06794572,-0.233770013,-0.296251059,1.98409224,-0.0005366888,0.0562821329,2.07275152,0.0143550048,-0.318250746,1.98622084,0.0449005924,-0.7986367,2.009724,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0129043019336084
4.7219615,-0.158444449,0.0708616,2.067796,-0.234880418,-0.295850664,1.98261511,-0.0006867634,0.0562534034,2.07277966,0.0145735769,-0.318285346,1.98642528,0.0452295169,-0.7979007,2.00994134,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0128771298070443
4.756029,-0.158797562,0.0710471645,2.067914,-0.2363004,-0.295672268,1.98469651,-0.00124922243,0.05649283,2.073377,0.0146134226,-0.318042248,1.98718381,0.0453087538,-0.797561049,2.00977135,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0131297476731342
4.789106,-0.159606516,0.0713987052,2.06954551,-0.238723785,-0.295113534,1.98767221,-0.00222160039,0.0582784042,2.075927,0.0146506475,-0.31597048,1.98768735,0.0450644046,-0.7967423,2.01018214,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0149607710285777
4.82218266,-0.160508662,0.07262381,2.07410574,-0.2392345,-0.2938496,1.9911834,-0.00277331471,0.06017732,2.08153987,0.0146703282,-0.313423842,1.98874283,0.0448058434,-0.795253932,2.01004648,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0169480548929217
