Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
8.399767,-0.185568124,0.556507051,2.33428359,-0.219133332,0.0486979671,2.18123937,-0.4032291,-0.397973,2.02227616,-0.0231907964,0.5421736,2.34706616,0.14328599,0.21585232,1.94834208,0.0548198968,-0.379654944,2.02237034,0.00174518616,0.99995774,0.00902403053,0.935046256,1.498336497697001
8.432329,-0.185309783,0.5545373,2.335868,-0.2101887,0.0607473366,2.13376355,-0.39194715,-0.382940263,2.04650545,-0.0212738011,0.5412209,2.34837627,0.157106146,0.222265393,1.948897,0.07395322,-0.38080278,2.01602769,0.00174518616,0.99995774,0.00902403053,0.935046256,1.4973990059259326
8.466928,-0.16564852,0.4859984,2.35893226,-0.182678536,0.0317748971,2.07208514,-0.314270943,-0.63341403,1.82806814,-0.00128244609,0.476373017,2.36159587,0.17098245,0.205611885,1.9349339,0.113363534,-0.402255028,1.97152925,0.00174518616,0.99995774,0.00902403053,0.935046256,1.432708044832734
8.50048351,-0.184114411,0.3914803,2.33755612,-0.197873443,-0.07914973,2.08279371,-0.26586,-0.8085857,1.844547,-0.0231558,0.3749771,2.339786,0.09008521,-0.08052757,2.08221316,0.0748038739,-0.6852211,2.06369233,0.00174518616,0.99995774,0.00902403053,0.935046256,1.3310814248142624
8.532035,-0.16218242,0.238333136,2.27733159,-0.1919694,-0.229627445,2.02143836,-0.196964189,-0.9064489,1.902678,-0.006762369,0.228071168,2.28082538,0.0480948873,-0.2746665,2.12985182,-0.00412750244,-0.873535156,2.0546875,0.00174518616,0.99995774,0.00902403053,0.935046256,1.183678245308144
8.567109,-0.17196551,0.1496357,2.25697422,-0.17530863,-0.304762065,1.97479355,-0.158813477,-0.874023438,1.93945313,-0.0102977157,0.146669745,2.26570821,0.04924667,-0.209902614,2.05855441,-0.0019537583,-0.8205497,2.08402777,0.00174518616,0.99995774,0.00902403053,0.935046256,1.1021376730836883
8.599661,-0.15469037,0.05496983,2.13974738,-0.161443219,-0.360270321,1.95279431,-0.208411843,-0.885400832,1.907251,-0.000775429944,0.0588940457,2.14095664,0.0431502536,-0.337708473,2.056225,-0.00557509065,-0.875701666,2.067087,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0132565376182008
8.633719,-0.152745754,0.020704437,2.144665,-0.162316069,-0.375287026,1.93881965,-0.208860964,-0.8859319,1.90711081,0.001128644,0.0259970352,2.15140533,0.04596616,-0.348128736,2.055009,-0.00767400861,-0.8827554,2.058611,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9804585289605945
8.666299,-0.156523153,-0.0158739481,2.14885473,-0.174654037,-0.449324727,1.936322,-0.212264717,-0.883516431,1.90853155,-0.006769374,-0.0236214176,2.158214,0.05604431,-0.391849816,2.04797626,-0.009708308,-0.8799635,2.03409457,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9308898301938439
8.699859,-0.156675741,-0.02568702,2.15734,-0.172976017,-0.440247416,1.94728053,-0.2127255,-0.884174168,1.90856028,-0.00479116663,-0.03148722,2.17260814,0.0470912531,-0.3992913,2.05301857,0.007340351,-0.8868065,2.06349087,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9231577055492195
8.733405,-0.176609367,0.0197593067,2.28161025,-0.175058648,-0.415806681,1.97099721,-0.21523194,-0.8819558,1.90651679,-0.0205617324,0.0168645009,2.31142282,0.0411746129,-0.366683871,2.06088257,0.007939158,-0.8867091,2.06361151,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9727325294196395
8.767475,-0.185546339,0.046346128,2.30884933,-0.177224681,-0.374466836,1.97645772,-0.214146048,-0.8816813,1.90738988,-0.02617543,0.028414214,2.32933,0.0475061759,-0.426993757,2.06954646,0.00683303829,-0.8857933,2.06291962,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9844335526510146
8.80004,-0.191631243,0.05833832,2.3234787,-0.178275838,-0.3615504,1.98988068,-0.2130965,-0.882017553,1.90939653,-0.032431446,0.0437478423,2.35131836,0.04514616,-0.410243124,2.08402824,0.00739099458,-0.883834,2.064506,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9999540389771369
8.831585,-0.193169624,0.06430646,2.32794881,-0.175552279,-0.3771942,2.02671361,-0.2209263,-0.839128852,1.94097316,-0.03378614,0.04836154,2.35497832,0.0378507,-0.3622184,2.108905,0.0108399168,-0.8788913,2.07253838,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0045982051913493
8.866688,-0.190506965,0.07276928,2.32769,-0.172782615,-0.370431781,2.02906442,-0.219900712,-0.8307206,1.94850564,-0.03326033,0.0590294078,2.35637331,0.0359151773,-0.362612873,2.11069965,0.0140091274,-0.8801137,2.07391667,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0152791284464204
8.900235,-0.1861989,0.08342703,2.32547522,-0.171012312,-0.363857418,2.03331017,-0.2206061,-0.822514236,1.955233,-0.03155867,0.07095039,2.35500717,0.034525916,-0.363517255,2.114814,0.0117532639,-0.8762358,2.08273959,0.00174518616,0.99995774,0.00902403053,0.935046256,1.027190248724848
8.933304,-0.187927276,0.09976006,2.318425,-0.171225354,-0.355285525,2.03961754,-0.21895203,-0.816046953,1.95959127,-0.0366585478,0.08929796,2.35216165,0.0315335132,-0.363029778,2.12032866,0.02211679,-0.8865311,2.09548354,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0455024654218954
8.966883,-0.193857715,0.138417944,2.32207155,-0.170463458,-0.323711425,2.0563283,-0.21495077,-0.7880625,1.9812988,-0.0419750176,0.130543381,2.364117,0.0153086195,-0.35602954,2.16388679,0.0233680084,-0.882852,2.09995365,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0868447514189843
8.999453,-0.153348163,0.07332795,2.19270158,-0.157641739,-0.387983531,2.02560878,-0.195237547,-0.8624748,1.941001,-0.007043686,0.05786986,2.23478079,0.0216640327,-0.3735759,2.14013815,0.0275786743,-0.875701547,2.109384,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0130681279169107
9.033508,-0.152563229,0.0757333,2.190667,-0.156290978,-0.424785525,2.02610517,-0.18802537,-0.861606,1.945163,-0.00582911959,0.06398859,2.23391676,0.02322137,-0.448588461,2.14770126,0.03392275,-0.8755281,2.11257815,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0191809220712311
9.068076,-0.149761558,0.07838237,2.18387151,-0.1574457,-0.427120954,2.04087925,-0.183750123,-0.862037659,1.95018935,-0.00360269612,0.0676355958,2.22967386,0.0236134566,-0.4455398,2.1484406,0.0363063365,-0.872763932,2.11657429,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0227933712842439
9.099628,-0.141533732,0.08826854,2.16932249,-0.155351683,-0.419889838,2.0395565,-0.176640972,-0.861949563,1.95369077,0.00186499441,0.0768785849,2.220324,0.02506148,-0.437490851,2.151069,0.0389674045,-0.874989033,2.11376452,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0319611386719352
9.133178,-0.1354744,0.08949198,2.16403365,-0.14753294,-0.382511318,2.02173853,-0.176313236,-0.865004063,1.94933319,0.006813629,0.08109278,2.21365428,0.0270695854,-0.4340283,2.15741563,0.0411752462,-0.870191157,2.12072444,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0361236042937672
9.167785,-0.130491748,0.08804961,2.15891576,-0.150812909,-0.419770628,2.02823687,-0.177262917,-0.8613343,1.95255721,0.0106501477,0.0784305856,2.205833,0.030265782,-0.436857283,2.158355,0.05015886,-0.8724348,2.124786,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0333976383142183
9.199329,-0.125947714,0.08547725,2.1555047,-0.144288018,-0.389265329,2.01878285,-0.171665758,-0.8618819,1.95680308,0.0141696632,0.07556167,2.19972968,0.0318498351,-0.439775437,2.16021776,0.053325,-0.872271955,2.12703729,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0304799095608206
9.231894,-0.124252282,0.08321869,2.153884,-0.144128114,-0.3894335,2.01878262,-0.162428647,-0.8831466,1.93655562,0.0151973357,0.07330985,2.1965,0.03314657,-0.44187066,2.16466928,0.05717343,-0.873919964,2.12901855,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0282008334267239
9.266981,-0.119304672,0.07947531,2.15168381,-0.144032449,-0.391098529,2.01995277,-0.129703075,-0.9100064,1.94171274,0.0175724421,0.0728643239,2.19519615,0.0356957875,-0.4422283,2.16632748,0.0577175021,-0.875050366,2.12743115,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0277477051663386
9.300537,-0.116705716,0.07833122,2.151334,-0.14402546,-0.3909751,2.01982522,-0.166322216,-0.8784236,1.9404012,0.0196983535,0.07152206,2.19509172,0.0441594571,-0.378972948,2.16356373,0.05739454,-0.8732581,2.130484,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0264082656956603
9.333582,-0.1155506,0.0781404451,2.150159,-0.143645614,-0.391456932,2.02003646,-0.156115711,-0.860891461,1.96275949,0.0213133413,0.07067843,2.19376922,0.0429013669,-0.4440503,2.17099476,0.0579160675,-0.87271744,2.13327837,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0255555555046416
