Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
6.222534,-0.219492152,-0.09648385,2.32728863,-0.242227152,-0.4702178,2.01407123,-0.050040096,-0.0875673145,2.34325838,0.01222293,-0.470264822,2.0479064,0.133369863,-0.8654291,2.04333186,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8762589249043647
6.255604,-0.219713718,-0.08839762,2.325312,-0.233310968,-0.383034438,1.99831033,-0.0566658974,-0.0715188,2.33625436,0.0111826323,-0.4594442,2.04964924,0.05239868,-0.876464844,2.046875,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8922807455673785
6.29016829,-0.24502252,0.005080496,2.321501,-0.230063483,-0.340022415,2.01624322,-0.0835145861,0.0280673951,2.33738041,-0.00333549757,-0.324937075,2.006119,0.110001706,-0.865340769,2.032546,-0.00526991254,0.999948442,0.008678446,0.943222165,0.992013070101172
6.322236,-0.248000816,0.0524055772,2.31108522,-0.237323344,-0.346033573,2.0295825,-0.0943661854,0.09072982,2.33906674,-0.00637667952,-0.2932098,2.04936028,0.06201172,-0.8647461,2.02148438,-0.00526991254,0.999948442,0.008678446,0.943222165,1.0547440867685203
6.35631752,-0.2639581,0.153105333,2.31862,-0.246461824,-0.26802215,2.07520413,-0.107614525,0.188102186,2.34653187,0.00219182321,-0.173577145,2.03305554,0.0182136,-0.7416867,2.03783154,-0.00526991254,0.999948442,0.008678446,0.943222165,1.1522460370271872
6.38989925,-0.287884831,0.202148229,2.31245828,-0.277498782,-0.241054684,2.11783719,-0.14877896,0.226468325,2.350628,0.0147688324,-0.08926581,2.009554,-0.02614013,-0.6543007,2.01302052,-0.00526991254,0.999948442,0.008678446,0.943222165,1.1908626794618462
6.42194939,-0.198958278,0.167218357,2.31672883,-0.2765487,-0.2774983,2.149709,-0.06397987,0.181592479,2.32557869,0.0957362056,-0.01790384,1.90106022,-0.05161155,-0.538815439,2.00037551,-0.00526991254,0.999948442,0.008678446,0.943222165,1.1453248737081767
6.45602655,-0.3015695,0.412270248,2.31408143,-0.298698276,-0.0480644442,2.16592765,-0.13910988,0.425899267,2.34336257,0.0457834154,0.149542764,1.97733617,0.015329333,-0.337331355,1.982854,-0.00526991254,0.999948442,0.008678446,0.943222165,1.3901693339383443
6.4895854,-0.3325411,0.422115952,2.28724313,-0.3119843,-0.0399468243,2.14620614,-0.170186654,0.439271361,2.328115,0.0457522236,0.221707389,1.93917823,-0.04278845,-0.312016755,1.9809618,-0.00526991254,0.999948442,0.008678446,0.943222165,1.4035721853418766
6.5216527,-0.326913536,0.425934017,2.286723,-0.303468466,-0.0314019732,2.12769413,-0.162716284,0.442648858,2.32723641,0.0365980156,0.204818785,1.94133461,-0.107089646,-0.34084934,2.00973916,-0.00526991254,0.999948442,0.008678446,0.943222165,1.4069025152556658
6.55621958,-0.287251741,0.5118266,2.29405713,-0.2796432,0.0435634367,2.17584562,-0.114956126,0.5106252,2.32038951,0.0423213728,0.21568881,1.95554125,-0.037888594,-0.3526901,1.9845233,-0.00526991254,0.999948442,0.008678446,0.943222165,1.4745642411014768
6.58976936,-0.275051475,0.5026028,2.291815,-0.271100938,0.0378582478,2.15675688,-0.103372052,0.499257,2.32156873,0.0408602655,0.173641965,1.97909951,0.00486751646,-0.3781777,2.00603819,-0.00526991254,0.999948442,0.008678446,0.943222165,1.4631458138152986
6.62384653,-0.258465737,0.465274364,2.307537,-0.2573645,0.00468413671,2.157532,-0.0831891447,0.447357476,2.32758355,0.0455155373,0.156752184,1.97326148,0.0330666527,-0.4171993,2.0027492,-0.00526991254,0.999948442,0.008678446,0.943222165,1.411194802111484
6.656412,-0.22621718,0.4336014,2.310942,-0.224697575,0.0263857041,2.036775,-0.05665195,0.4133246,2.32438254,0.0312298536,0.0464872234,2.00742078,-0.005384855,-0.518251,2.04980683,-0.00526991254,0.999948442,0.008678446,0.943222165,1.3769960518474142
6.688969,-0.216482043,0.34014073,2.30370021,-0.229585037,-0.02390143,1.97183156,-0.05533586,0.303831667,2.31025028,0.0271427855,-0.106063545,2.056719,0.00297139958,-0.658313155,2.07759953,-0.00526991254,0.999948442,0.008678446,0.943222165,1.267379180927936
6.72154,-0.218223453,0.260759264,2.27152872,-0.23474817,-0.09871596,1.93516529,-0.0591286868,0.2194308,2.27608466,0.0140886027,-0.222018167,2.091279,-0.00311396271,-0.8439871,2.037514,-0.00526991254,0.999948442,0.008678446,0.943222165,1.182706147746975
6.75612354,-0.2553905,0.116723932,2.2259655,-0.217476919,-0.2754904,1.935257,-0.09002035,0.0825719461,2.23445225,0.001436518,-0.3338993,2.034896,-0.0363769531,-0.862792969,2.08007813,-0.00526991254,0.999948442,0.008678446,0.943222165,1.0456558399795606
6.78867769,-0.22510691,0.07501058,2.19447446,-0.208063945,-0.356634825,1.97397983,-0.06785871,0.052603282,2.21655583,-0.008187252,-0.3452697,2.03541017,-0.03353882,-0.8779297,2.0234375,-0.00526991254,0.999948442,0.008678446,0.943222165,1.0154166175926562
6.82274961,-0.227231592,0.0183442887,2.19059372,-0.2034257,-0.4022711,1.94879782,-0.06715291,-0.00382561912,2.21832561,-0.00509532262,-0.368671566,2.02818012,-0.06516421,-0.8783266,2.01391268,-0.00526991254,0.999948442,0.008678446,0.943222165,0.959002264538176
6.855822,-0.226414487,0.0003857677,2.205354,-0.198170885,-0.404595226,1.93587577,-0.0624173842,-0.027218584,2.23415637,-0.00132585492,-0.374151975,2.02067757,-0.0642126948,-0.8777275,2.01086378,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9357229360397445
6.89037037,-0.234741732,-0.10073328,2.12855744,-0.194341779,-0.450699568,1.90698755,-0.07510004,-0.13487561,2.14484382,0.02233869,-0.4440647,1.99052882,-0.06226879,-0.877471447,2.010245,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8273632015598839
6.921921,-0.241061285,-0.006434014,2.252752,-0.2001414,-0.389104873,1.95104635,-0.07678796,-0.0481280424,2.279021,0.01352617,-0.42915377,2.01026583,-0.0479465574,-0.8737227,2.01914763,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9152796423708458
6.956504,-0.238270178,-0.013627179,2.2578156,-0.197933391,-0.3988857,1.959859,-0.07639317,-0.050283704,2.28272748,0.01160271,-0.43535313,2.014833,-0.0440839827,-0.872717738,2.025267,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9131541778626392
6.990069,-0.23519066,-0.0226641968,2.25930929,-0.185950056,-0.394274175,1.94428134,-0.07634935,-0.0519079864,2.28334618,0.008604911,-0.384002149,2.0191195,-0.03240759,-0.8708969,2.03800488,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9115351176133658
7.02162743,-0.23523362,-0.0285544749,2.257374,-0.1774255,-0.393096954,1.93497753,-0.07687661,-0.0520863347,2.2832756,0.00795965,-0.386819184,2.02355146,0.0232096985,-0.8833795,2.063059,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9113589445957297
7.055213,-0.236516267,-0.0496435426,2.246797,-0.169147745,-0.399309784,1.929121,-0.07947145,-0.0556304045,2.28080225,0.011151081,-0.391977161,2.03530622,-0.000545426738,-0.8651901,2.0545547,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9078072672202588
7.088774,-0.236482367,-0.0569200851,2.2392683,-0.162603527,-0.396938682,1.93537056,-0.0841127,-0.06090689,2.272382,0.0162481517,-0.39109534,2.04850149,-0.002897202,-0.8668541,2.05505919,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9024824379928837
7.123844,-0.236555263,-0.0555418842,2.2341702,-0.1593751,-0.394971669,1.936323,-0.08827912,-0.0538365878,2.26801658,0.01832702,-0.3900681,2.05376172,-0.00309061375,-0.86699295,2.05487967,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9095364473609961
7.15593672,-0.242491618,-0.0509260371,2.22454762,-0.156493574,-0.394307971,1.93742824,-0.09990959,-0.04714249,2.26032043,0.0215970017,-0.3874425,2.05569,0.007444011,-0.86580205,2.06409478,-0.00526991254,0.999948442,0.008678446,0.943222165,0.91622470105096
7.190309,-0.2595932,-0.028909605,2.22485161,-0.154980838,-0.3928126,1.939715,-0.115266919,-0.0183605179,2.2676,0.0239443667,-0.385755748,2.05679345,0.0014653774,-0.8670018,2.05766869,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9451492967210007
7.22237349,-0.252623528,-0.0260899924,2.21998119,-0.15494521,-0.420021266,1.94993234,-0.111379661,-0.0219434816,2.25857282,0.0315574259,-0.41937688,2.06433368,0.000208529236,-0.8672501,2.05578,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9414676902998526
7.25543976,-0.2539922,-0.007820047,2.218094,-0.158781171,-0.383573323,1.93785477,-0.110576019,-0.0137656676,2.25738215,0.03203981,-0.378295034,2.06588459,-0.01269157,-0.869936943,2.04755,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9496305144856323
7.2889843,-0.265966952,-0.00691797864,2.213286,-0.167669654,-0.407123357,1.95357013,-0.132891268,0.01466289,2.26584983,0.0293218829,-0.390153855,2.05636883,-0.0131136458,-0.8697959,2.04604745,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9782486924513811
7.321546,-0.266771883,-0.011370142,2.21548772,-0.1674831,-0.4082936,1.95065939,-0.1338791,0.009608262,2.26750636,0.023414176,-0.398722857,2.061961,-0.0284783039,-0.870149136,2.03758955,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9732139068869905
7.35613251,-0.272855133,-0.0113531258,2.21333432,-0.163680971,-0.386886835,1.92218935,-0.136359259,0.008627505,2.26773572,0.023460364,-0.388926119,2.054538,-0.0307265464,-0.8708502,2.035182,-0.00526991254,0.999948442,0.008678446,0.943222165,0.972248261149726
7.388681,-0.242441341,-0.05395644,2.20781612,-0.16858083,-0.427496046,1.92374241,-0.102237649,-0.04366499,2.25768661,0.016107861,-0.422687441,2.052576,-0.03183358,-0.8706672,2.03517818,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9196914330056504
7.422747,-0.280749917,-0.01924197,2.1984272,-0.169613242,-0.391096979,1.9224323,-0.134938985,-0.0131039862,2.259048,0.0166586414,-0.368661344,2.050448,-0.034581434,-0.870305359,2.035636,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9504350094704005
7.456806,-0.26436466,-0.0267811567,2.2048378,-0.1835865,-0.435599238,1.95439923,-0.121763118,-0.02425234,2.256416,0.013685382,-0.426703185,2.052168,-0.0302277021,-0.8711489,2.03729129,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9391949529748493
7.489356,-0.266976655,-0.0115857245,2.20542932,-0.174868718,-0.4122405,1.94454014,-0.12352813,-0.0175619517,2.254872,0.009192859,-0.379169077,2.05614853,-0.029495731,-0.870958,2.03751373,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9458808983567695
7.52190971,-0.267672926,-0.011382875,2.203922,-0.181183174,-0.428916216,1.97243762,-0.124467872,-0.01837508,2.25330567,0.008484865,-0.4256264,2.05046439,-0.0307897367,-0.8692049,2.03826571,-0.00526991254,0.999948442,0.008678446,0.943222165,0.945059171017208
